countryyear,hhaa_inc1_mean,hhaa_inc2_mean,hhaa_inc3_mean,hhaa_inc4_mean,hhaa_dhi_mean,hhaa_transfer_mean,hhaa_tax_mean,hhaa_allpension_mean,hhaa_pubpension_mean,hhaa_pripension_mean,hhaa_inc1_gini,hhaa_inc2_gini,hhaa_inc3_gini,hhaa_inc4_gini,hhaa_dhi_gini,hhaa_transfer_conc_inc1,hhaa_transfer_conc_inc2,hhaa_transfer_conc_inc3,hhaa_transfer_conc_inc4,hhaa_tax_conc_inc1,hhaa_tax_conc_inc2,hhaa_tax_conc_inc3,hhaa_tax_conc_inc4,hxits_mean,hsscee_mean,hsscer_mean,hssc_mean,hxits_conc_inc3,hsscee_conc_inc3,hsscer_conc_inc3,hssc_conc_inc3,inc1_mean,inc2_mean,inc3_mean,inc4_mean,dhi_mean,transfer_mean,tax_mean,allpension_mean,pubpension_mean,pripension_mean,allpension_conc_inc1,allpension_conc_inc2,allpension_conc_inc3,allpension_conc_inc4,pubpension_conc_inc1,pubpension_conc_inc2,pubpension_conc_inc3,pubpension_conc_inc4,pripension_conc_inc1,pripension_conc_inc2,pripension_conc_inc3,pripension_conc_inc4,inc1_gini,inc2_gini,inc3_gini,inc4_gini,dhi_gini,transfer_conc_inc1,transfer_conc_inc2,transfer_conc_inc3,transfer_conc_inc4,tax_conc_inc1,tax_conc_inc2,tax_conc_inc3,tax_conc_inc4,year,country,tax_kakwani,transfer_kakwani,hhaa_tax_kakwani,hhaa_transfer_kakwani,most_recent_year
se05,38463.9404752715,40088.20744022696,44783.18243928987,25426.20466360867,25784.12514710463,4694.97499563242,19356.97774880466,1624.266958900804,1548.047765607323,76.21919194180163,.3758342821932425,.3491711482511924,.2837213131367126,.2289152255786198,.2206536876495283,-.3038040082605427,-.3224991808081744,-.2201434766709663,-.1630256248609495,.3606845591521686,.3604701068463722,.3613735873210312,.3437935241126532,1579.992276563983,0,7591.482174044354,9171.474432769175,.3402683263783102,,.4437769589618217,.4259452735083979,31825.82540031875,37825.33012857387,41775.34247045193,24521.42242614332,24806.86740188178,3950.012334855632,17253.92002409944,5999.504727017353,5689.308867074841,310.1958567579641,-.4969452465059603,-.0543581826223557,-.1399465739517292,-.0044711092708887,-.5124962851899937,-.077678908973812,-.1653867863206483,-.0302791423929678,-.2117233118216267,.373367759876213,.3266529056382804,.4688745803610487,.4832166467976838,.3622866917517963,.3066820095068295,.24368941638586,.2380163639921814,-.1534199425292104,-.2931867877725047,-.1485920919596792,-.1128604213651335,.3948902600295014,.3991057815490605,.404076668458029,.3801791695112545,2005,Sweden,.09739466,-.65547347,.077652276,-.67167032,1
sk04,16300.09460273749,17107.50005824985,17982.54671226033,11258.37776156356,11284.49476681829,869.6228442464532,6713.632407576628,802.4008832912095,797.0328731899557,5.368009955424109,.3634001346617373,.3388693861537203,.3099562786413496,.2711499896617524,.2702193861977592,-.2712003451636661,-.2918710462880222,-.2190280227925502,-.1716619004759402,.3915854459768536,.3862491581125695,.3851716207318726,.3528948125008881,1343.627548152884,1343.627548152884,3569.637362173256,4913.264910511315,.4409210139120889,.440921013840014,.4409210139782606,.4409210139780778,13724.9189929573,15799.34705640242,16551.71495712569,10893.06684187347,10915.54655803351,747.4825841099614,5646.207408035958,2060.95822759497,2056.034157831181,4.924069538198115,-.4343331338561668,-.1984875086479854,-.2286527380816161,-.0403380393652719,-.4361779324418051,-.1999525655385944,-.2302123893325438,-.0415484629928511,.3359583235062469,.4132436664515782,.4225760949735806,.465071658973038,.4547861441333163,.353723152772647,.3296827667114416,.2687643298513845,.2678618995712526,-.1304936626864819,-.2196724682332205,-.129562780955049,-.119161219928631,.4789854800152515,.4629611661993633,.4647144016039182,.4107983506663041,2004,Slovak Republic,.13503164,-.57339561,.07521534,-.6307404,0
sk07,19276.90423540775,20349.31381451563,21058.93590655971,14417.68314113131,14592.07294696751,691.9740304712536,6620.974804969617,1045.739047991768,1040.79750319074,4.941544739184009,.3175908691090765,.2920071409965548,.2732083995927152,.245976243111643,.2443678070556994,-.2878250983889646,-.2996424642062346,-.2295210195764483,-.1833731324264606,.3442718152246855,.3390404605166501,.3377045224926428,.3236951873906147,1651.457902914013,1651.457902914013,3239.001571908594,4890.459475548417,.3909555724612748,.3909555724577551,.3923193040735632,.3918587870426155,16050.59273645592,18690.25936787776,19296.1730825129,13757.62202040954,13918.58401343846,588.6557493755502,5517.085236190546,2564.48204586751,2559.958827251062,4.523218382748024,-.4305897212533447,-.2229233041637107,-.2431028303674326,-.1016670050080659,-.432004440176983,-.2243635066878729,-.2445739913285829,-.103034152146287,.3700844140105954,.592173144748984,.5895147983806817,.6720830158313822,.4173273150453818,.3112491685010177,.2960721165290723,.2485789766324001,.2473164371736522,-.1430526385925336,-.2193848775369547,-.1231683296228307,-.1103084778702365,.439799372360179,.4246716235971482,.4256661967743384,.3947734896929096,2007,Slovak Republic,.12959409,-.53063405,.064496122,-.59164959,0
sk10,19660.79137237554,20755.94179181516,21703.79507213104,15538.9286335679,15636.5359341193,947.853306793548,6164.866459045506,1095.150426138106,1091.91801398514,3.232412074437757,.3436476021058089,.3161170874473343,.2904805411455388,.2710130280123372,.2677954220984946,-.3187789990944412,-.3323766273606296,-.2006387984083002,-.1503762921461269,.3747075481290366,.3683759703829267,.365898270689842,.295311733072413,1714.864125466841,1714.864125466841,3360.711796674118,5075.575920293894,.3996847976454244,.3996847976501653,.4007196635994963,.400370017707205,16601.20342958112,19616.0161468373,20400.86965255879,15220.65843216772,15300.59325870632,784.7419405568469,5180.114601118622,3014.484225192823,3009.083541705481,5.400683191302523,-.4400991378187096,-.1474473014570535,-.1755160026834873,-.0281599331941967,-.4412292076775742,-.1484705463342235,-.1766503233556928,-.0289951977836977,.1895176908421372,.4226522124457839,.4564691998546626,.4372066899268406,.4328074698350335,.3228352948775184,.3023176230420515,.2667617378383629,.2642845414524795,-.1727766992812528,-.2844354547008295,-.1310749016599328,-.1179218752827217,.4608647670669707,.4379032188739252,.4393199656212755,.3514089437917185,2010,Slovak Republic,.13700235,-.60727078,.075417727,-.64849371,0
sk13,21042.18198853524,21952.59708351701,22894.01921614942,15375.05754394223,15469.43412555852,941.4220779507298,7518.961656261924,910.415100122893,907.0018507456043,3.413249380963914,.3508400759655705,.332808923873668,.307831190809225,.2882002913706243,.2844503283759769,-.293552019140384,-.3095139204723834,-.2396305234230301,-.2077020773651628,.3578503777946662,.352639442454395,.3519467381926943,.341678278335115,1790.006199214309,1790.006199214309,4169.301016630261,5959.30720934954,.4071841216148409,.4071841216359559,.4073993368655273,.4073346919814077,17821.08817321436,20692.87221561348,21449.6230356968,15095.52252395322,15174.94476467831,756.750785337506,6354.100501282535,2871.784047960673,2866.693998667312,5.090049309558109,-.3957670457504117,-.1553607622705211,-.1828261325723307,-.006653774488481,-.3965096083200396,-.1561174646335456,-.1836054905708859,-.0073098493911135,.0224408566937937,.270810729481923,.2561050539188868,.3628448479817536,.4293558863795487,.330753724561162,.3117556517900439,.272102323833779,.2690323759617053,-.1511443674589821,-.2500665525504446,-.1653719827740549,-.1787915839356697,.4372926458784392,.4169823445038528,.4198481717045923,.3828003465850456,2013,Slovak Republic,.10809252,-.58082026,.044115547,-.64232284,1
uk04,36578.7796395128,37705.27992225747,40605.06179106812,29237.09584343187,29517.34567703544,2904.146670656114,11324.74036152694,1120.209442715365,1072.272321751467,47.93712103523625,.4667488864700646,.4502162863251792,.3832066114587835,.3548024709944161,.3497299556687547,-.5225460321945852,-.5310013465445327,-.436089621098049,-.3827124566474919,.4707439095592434,.4723613477221185,.469838975422201,.432296645852058,1452.09080848754,0,2610.945099016613,4063.035907948409,.4805048224766751,,.5786364977654168,.5436916413180296,29648.25266988042,33699.60956501811,36578.95236952313,27006.19830447905,27312.33719878141,2882.5833805,9559.655725110606,4010.555267676144,3798.523868775079,212.0313982331236,-.3950119776385367,.0163239504742104,-.0184374862888868,.0476442578268744,-.4086738245450172,-.0027327949691687,-.0375300815230451,.0294028858759915,-.1493591032927548,.3589821899991761,.3248653645316588,.375641311683764,.5518776640735326,.4645270189390432,.392767600078944,.357310935087046,.3511120315002053,-.4503756869526708,-.5105886799018126,-.3664193755861334,-.3108357608827508,.5048813043879266,.5109417357336432,.5078064159130957,.4666181882623959,2004,United Kingdom,.11503881,-.97511572,.086632363,-.98121762,0
uk07,38472.26292213537,39292.96639694968,42435.63416499988,31143.23340147745,31514.83343728997,3142.667713690409,11292.40072741222,820.7034764113363,725.6901270289826,95.01310576396051,.4554559174497977,.4482122401129816,.3788395887412386,.3421391733812605,.3366435473727073,-.5327798052195651,-.5367017541459189,-.4341878981061078,-.3789450035624237,.5007211354397163,.4973161963034964,.494704569484184,.4520648515526812,1569.150273093947,0,2733.664336686837,4302.814611819965,.4728761529658049,,.5692672957141452,.5341153772326512,31069.17236084599,35015.09401590808,38128.39856701086,29133.71989179441,29472.92148181237,3113.304511922461,8994.678647635032,3945.92165413673,3651.828642384619,294.092064459819,-.3950316770074178,.0508061064465,.0144430129047233,.1599432101588234,-.4083683870671599,.023094520332037,-.0135489706648998,.1357773569519747,-.229426892520927,.3949076120550943,.3620266867281928,.4600167575209699,.5441562678572227,.4658519045343075,.3916414088526731,.3455080036388424,.3398828248908831,-.4554488769554744,-.511837010680779,-.3598442436735144,-.3117642364157025,.5889332757668364,.5652121246797045,.563206601814457,.5024210579213311,2007,United Kingdom,.17156519,-.97768891,.11586498,-.984914,0
uk10,36266.52408934246,36937.39596348792,40507.49542229658,29941.99082490476,30293.77603840214,3570.099448733024,10565.50457880888,670.8718752128907,598.7230863247088,72.14899332047142,.4714700580456237,.4651133569138955,.3817309039479799,.337712264420988,.3327588211841769,-.5289544485534782,-.5336298494750499,-.4195356123965223,-.3575669964049559,.5218223583901557,.5221964324162397,.5182562431053194,.4855786467998732,1506.128777015551,0,2557.288713459072,4063.417489788017,.5037372904220235,,.5892530958120251,.5575561769560131,29004.25888144115,33185.61393250437,36643.65352844209,28031.21178509124,28372.27932887224,3458.039589992777,8612.441730372608,4181.355052094533,3897.986690227098,283.3695186798549,-.4054180299643652,.0890987301935682,.0453580987200219,.1360200696222778,-.4254888069097967,.0688148996509202,.0250518912489659,.1175399577696531,-.1293283259456939,.3681170646781886,.3246846554302781,.3902272452461736,.5653179853827556,.477431540526392,.3915106520375355,.3406754207104243,.334810619941629,-.4342649695728293,-.5083295901985214,-.3407694489934103,-.2820530287167428,.575923516180436,.5771592461157589,.5730746958241557,.5299081687219025,2010,United Kingdom,.18156405,-.98576111,.13652533,-.99874324,0
uk13,33858.11266781975,34440.0020070334,37659.00324831952,28280.75885687519,28584.12966639873,3219.001276458619,9378.244414924071,581.8893389145786,527.7471621266687,54.14168948030162,.4687655350690198,.4625449353111419,.3779437178884875,.3326530938111781,.328805146435532,-.5804678440630844,-.5844131529833694,-.4539982022454029,-.3877279166805791,.5335519947549126,.5338949586072523,.5294392905495717,.4906853179859334,1335.334922702481,0,2391.912841892725,3727.247764316388,.5025630101629244,,.5980776907405009,.5638583157544366,27354.56828677996,31685.55392527492,34752.50946682747,26973.56633879117,27247.24477290963,3066.955571087751,7778.943154063529,4330.985636906426,4031.12250669625,299.8636039339381,-.4155738634474598,.1354672182740304,.0935248955785216,.1791208070899541,-.4304683786229204,.1176611790216365,.0751767204717517,.161504665773163,-.215343341410623,.3748379706393031,.3401836204557112,.4159384508225036,.5601941728016845,.4686367841374159,.3844940182805933,.3350828743035653,.3307283491418748,-.4679075060915506,-.5618583027301044,-.3826595779824197,-.323091095169091,.573498583964507,.5784947470941095,.5744097434940943,.5267346280615821,2013,United Kingdom,.18991573,-1.030495,.15149558,-1.0469581,1
uk99,30404.01884452074,31437.94221596127,33802.17778794096,24346.36977327901,24582.33551505289,2364.235604643222,9455.808067026355,1033.923368440383,1003.753771032595,30.16959739156801,.4667119761217365,.4481828858916576,.3831183870975127,.3512273110874359,.3469259911524954,-.5340322606887251,-.5437425748572982,-.4239987710220316,-.3739161377981301,.4798965601559476,.4800672073774223,.4768037529262898,.444304725113026,1165.469103273669,0,1997.595298118476,3163.064399899097,.4692815085214415,,.5822552566471468,.5406287210164372,24559.0467505867,27965.56599377576,30287.5361870164,22393.20171518395,22659.15806370072,2321.97021695646,7894.334512896758,3406.519243621815,3269.709414357149,136.8098289867894,-.3538124092676388,.011206340293284,-.0237736663771249,.0438537620233015,-.3645643214170161,-.0063340334006685,-.0416720951617772,.027548677705424,-.0968452743605263,.4304154395602042,.4039928281144402,.4335398554954542,.5514069157237295,.4650532351283859,.395153855242945,.3554420807076382,.3496749149717915,-.467920496832393,-.5273706724073235,-.3572995353258621,-.305409238371866,.5221813342603931,.5249343677423317,.5213110964679643,.4841504234969971,1999,United Kingdom,.12615724,-.99242389,.093685366,-.99192548,0
us00,52505.62506483647,53803.99381401454,54786.96826998179,39268.26901710431,39855.92125545183,982.9744585999733,15518.69925213345,1298.36874681912,1246.534732735549,51.83401443336399,.4382412083721058,.4269202657467149,.4110637467160075,.3670408420871874,.3620426935288532,-.5159726035122182,-.5123002554638776,-.4017924674013743,-.3590617061800345,.529909446474303,.5292476461684646,.5283038504363685,.5085456397450488,2771.624297441906,0,2744.330061084146,5515.954358266948,.4109510909748956,,.4018084883263749,.4064024096015582,45993.41454721866,50105.10393686396,51071.15612894941,37414.6303832073,37974.44366725068,966.0521939355589,13656.52574333806,4111.689386813915,4005.546090926585,106.1432954431993,-.3965831756992707,.0660716041197051,.0603440044871336,.1683677734359396,-.4044393677992317,.051438005166653,.0456426372628811,.1548208849862015,-.100112841733184,.618302006321907,.6151317869741899,.6795888128019895,.4921703390743779,.439266444898964,.4234994819573383,.3744490263456618,.3693248185533208,-.4185271185453883,-.4663955557083261,-.3257897162865699,-.2888400375379614,.5712079230328616,.5670139491162001,.566182754095799,.5413211989676638,2000,United States,.14268327,-.905662,.1172401,-.93922055,0
us04,50435.04512352277,51897.93352885181,53535.66134987809,39721.89784134294,40340.82709929683,1637.727835363372,13813.76348493434,1462.888404277358,1394.959613856447,67.92879079565368,.4451925120866068,.4317852626247499,.4080907274360663,.3675081450694634,.3615684296558135,-.3752061717001665,-.3806963127425391,-.3043536490692798,-.2760479550465165,.5315978764951296,.5315020221454482,.5304142704853313,.514428651646667,2860.701770567718,0,2711.906258720613,5572.60803018792,.4244759041943399,,.4197854049567152,.4221932756621279,44245.64246728007,48609.42461523406,50090.11776379912,37882.06723047376,38468.42458816837,1480.693156499245,12208.05051163806,4363.782148832133,4253.546095593069,110.2360536016633,-.3996378090486725,.0878180723526152,.0714772671905774,.1642233940975867,-.4063860021979887,.0764911987143657,.059926800231373,.1531816493446256,-.1392533921199007,.5248745392389025,.5171612510834881,.5902779253873059,.5024444364686232,.4445261249476939,.4226132276371387,.3788129134389077,.3727451044558911,-.2814681110746823,-.3488467411208575,-.2450706379468249,-.2232482740343585,.5711209359575199,.5673744871450469,.5669399375803161,.5445858650729684,2004,United States,.14432672,-.79337287,.12232354,-.81248158,0
us07,51301.65877508411,52676.21447570132,54129.41626274107,40260.74364543185,40793.64227849531,1453.201820781173,13868.67266510476,1374.555699787747,1311.628749807829,62.92695009736948,.4403337103618579,.4272887484671045,.4058083200068432,.3719731480618021,.3665335251654877,-.3992100336105476,-.4060331160011615,-.3387723016741888,-.311632454652514,.5111149262327328,.5113254064395577,.5103843574055646,.4934989699952003,2958.140133512153,0,2849.668239598499,5807.808382232994,.4188770406969736,,.4096781460469522,.4143634966748563,45693.59808789776,50087.38720394074,51419.58159111565,38916.79261080957,39418.47224351092,1332.194409763861,12502.78901195028,4393.789117197413,4280.137688052338,113.6514294617013,-.3715784368705899,.096022461971091,.0811751093669788,.1657493144841261,-.3809055645580874,.0831561790998628,.0680480296239859,.1528822286262081,-.0203167770055375,.5805694786109438,.5755437950348078,.6503265823818101,.4937246445509246,.4394395484078643,.4195017837403823,.3821800865556694,.3767494760004408,-.3065200152501799,-.3754822301398541,-.2839808473948411,-.2635485277099347,.5475857853638973,.5453886921983772,.5450952944274571,.5206575271960769,2007,United States,.12559351,-.8149218,.10457604,-.83332187,0
us10,47881.49869287011,49332.951254646,51868.25151267532,38253.42068997672,38878.12496876751,2535.300103871058,13614.83072943087,1451.452564315368,1403.416076402308,48.03648795932212,.4608319753231552,.4453263064583147,.4090791328740619,.3659004686215963,.3599989849061905,-.3293084812002096,-.3386995112375692,-.2531401785286882,-.2278419705108865,.5346353064999082,.534794755493762,.5336824563568925,.5255088949844954,2757.412540286611,0,3024.16105246068,5781.573583520001,.447498570256822,,.4127434299510185,.4293192388362491,42391.96323673337,47152.92074733177,49459.91366071912,37228.31648738918,37815.7937468114,2306.992773381724,12231.59709664248,4760.957518781565,4644.489953786803,116.4675650886079,-.3741759931887077,.1213497938311729,.0956558032230195,.1850587252738724,-.3823049482296689,.1113518773869479,.0852718026059625,.1748702163982496,-.0500097682731984,.5200463881314246,.5097486589086463,.5913557681551113,.5169762184845919,.4538538383240129,.4206821635090554,.3749068650231848,.3689855812033986,-.2392293260648685,-.3135516984100772,-.201159674955795,-.1834941870035535,.5699780849388596,.5664489105856195,.5665560176349929,.5506293376084241,2010,United States,.14587386,-.76740551,.12460332,-.78402579,0
us13,49063.58002697265,50568.29883024155,52300.64474838221,38380.09895077028,38985.91586562574,1732.34587452239,13920.54576009633,1504.71880490229,1439.902360926529,64.81644417064072,.4642833460953092,.448094191541014,.4197553592614023,.380088599718606,.3734554570193559,-.4366002048609594,-.4476163604437796,-.3666319461545559,-.3391963464182051,.5347496153603104,.5334551859884396,.532366342252747,.5243842323347138,2783.379482219064,0,3154.56823684859,5937.947716540546,.4479697558220345,,.4034647571354445,.4243262247280006,43288.10136137475,48347.76344573211,49937.1095804307,37511.14374814014,38106.52762286615,1589.346105298453,12425.96581504737,5059.662086362182,4919.884431139009,139.7776547536107,-.3808527250075927,.1166158369264526,.1004146605639735,.206435778801992,-.388281315422658,.1049273879655516,.0884094825104625,.1950769068517615,-.1193816872960052,.5280250836762204,.5229720945276803,.6062445716039776,.5211165505514307,.4543478548167901,.4283939959255235,.3854594486385875,.3790968878791972,-.3354120073435414,-.4185752035861157,-.3041102263703496,-.2827539317931252,.574987461923813,.5654529655150707,.5651306235139921,.5480325386106095,2013,United States,.13673663,-.87292308,.11261098,-.89571053,0
us16,54340.36953510989,55984.6116066718,57570.72788623418,41530.54046243341,42135.39770554282,1586.116306632108,16040.18745614824,1644.242068549714,1524.646772290097,119.5952965550903,.4609574255855471,.4462830296742449,.4224868223181186,.3793367380649836,.3741475361151539,-.4492518903228868,-.4572468003539476,-.3783658263032135,-.3477871101381101,.5404896754210169,.539682546217639,.5385953263410344,.5272629767377635,3003.990167620685,0,3170.49152949429,6174.481693169518,.4335879069660785,,.4063245529120478,.4195886375298813,47777.67955702839,53772.62143129587,55211.91489516303,40856.54784797689,41450.69575745644,1439.293479773982,14355.36707358784,5994.941876413667,5505.793846091956,489.1480281675716,-.3646584624262179,.169617031324814,.1580655146364675,.2622512516216465,-.3838188952977694,.1423449660926415,.1303510746187071,.235394673704573,-.1489908389859693,.4765882557433631,.4700160526331628,.5645457971936517,.5224072381240393,.455797712107862,.4341291251397839,.3879648684513642,.3824617311274671,-.3451927412603303,-.428821955906405,-.3223971969830236,-.2987332803486738,.5785564020614231,.5737742108661232,.573320274653687,.5539233760253969,2016,United States,.13919115,-.88461965,.11610851,-.90352982,1
